order_id,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_date,total_amount
3826,12,User_12,Pune,Regular,421,Restaurant_421,Indian,3.0,2023-07-30,153.42
3827,1182,User_1182,Hyderabad,Regular,383,Restaurant_383,Indian,3.1,2023-11-07,1223.23
3828,377,User_377,Bangalore,Gold,224,Restaurant_224,Chinese,4.8,2023-09-26,1388.01
3829,2438,User_2438,Pune,Gold,23,Restaurant_23,Chinese,3.8,2023-09-21,614.65
3830,975,User_975,Pune,Regular,229,Restaurant_229,Italian,3.8,2023-07-12,1374.57
3831,2030,User_2030,Chennai,Gold,387,Restaurant_387,Mexican,3.8,2023-08-18,1289.25
3832,2747,User_2747,Chennai,Regular,486,Restaurant_486,Italian,4.1,2023-02-07,138.23
3833,424,User_424,Bangalore,Gold,312,Restaurant_312,Chinese,3.1,2023-01-21,709.39
3834,207,User_207,Bangalore,Gold,311,Restaurant_311,Italian,4.7,2023-07-02,678.54
3835,1262,User_1262,Pune,Gold,52,Restaurant_52,Mexican,4.9,2023-09-04,1369.14
3836,214,User_214,Bangalore,Regular,362,Restaurant_362,Indian,4.1,2023-07-08,467.39
3837,319,User_319,Bangalore,Gold,472,Restaurant_472,Chinese,4.3,2023-07-23,669.38
3838,2795,User_2795,Pune,Regular,57,Restaurant_57,Mexican,4.4,2023-12-25,1380.63
3839,2774,User_2774,Bangalore,Gold,127,Restaurant_127,Chinese,5.0,2023-09-18,765.15
3840,1275,User_1275,Chennai,Gold,208,Restaurant_208,Mexican,4.7,2023-04-26,1342.37
3841,769,User_769,Hyderabad,Regular,293,Restaurant_293,Italian,3.0,2023-01-23,613.48
3842,2434,User_2434,Hyderabad,Regular,121,Restaurant_121,Indian,4.1,2023-04-04,1378.58
3843,122,User_122,Pune,Gold,70,Restaurant_70,Chinese,4.7,2023-06-16,130.97
3844,320,User_320,Hyderabad,Gold,385,Restaurant_385,Chinese,4.4,2023-06-09,815.72
3845,789,User_789,Pune,Regular,444,Restaurant_444,Chinese,4.7,2023-12-11,407.42
3846,1082,User_1082,Hyderabad,Regular,288,Restaurant_288,Mexican,4.4,2023-07-16,1367.9
3847,2852,User_2852,Pune,Regular,143,Restaurant_143,Chinese,4.0,2023-10-08,520.06
3848,2015,User_2015,Chennai,Gold,350,Restaurant_350,Mexican,3.2,2023-03-05,814.97
3849,2215,User_2215,Pune,Gold,469,Restaurant_469,Italian,3.3,2023-08-04,752.65
3850,230,User_230,Pune,Gold,500,Restaurant_500,Chinese,3.2,2023-01-20,622.51
3851,383,User_383,Hyderabad,Regular,142,Restaurant_142,Indian,4.6,2023-05-20,303.16
3852,2591,User_2591,Pune,Regular,484,Restaurant_484,Mexican,4.2,2023-10-01,687.78
3853,2235,User_2235,Chennai,Gold,424,Restaurant_424,Indian,4.7,2023-05-29,905.94
3854,1889,User_1889,Pune,Regular,347,Restaurant_347,Chinese,4.8,2023-02-28,235.09
3855,2465,User_2465,Hyderabad,Gold,25,Restaurant_25,Chinese,3.7,2023-06-16,712.13
3856,2391,User_2391,Hyderabad,Regular,146,Restaurant_146,Indian,4.8,2023-03-02,780.16
3857,1972,User_1972,Bangalore,Gold,474,Restaurant_474,Mexican,3.5,2023-08-30,851.29
3858,539,User_539,Chennai,Gold,144,Restaurant_144,Chinese,4.5,2023-09-06,424.48
3859,1651,User_1651,Chennai,Gold,316,Restaurant_316,Chinese,4.8,2023-03-07,181.37
3860,1770,User_1770,Chennai,Gold,371,Restaurant_371,Chinese,3.1,2023-07-01,1289.89
3861,2598,User_2598,Hyderabad,Regular,346,Restaurant_346,Indian,4.5,2023-08-20,959.15
3862,307,User_307,Bangalore,Regular,220,Restaurant_220,Mexican,3.2,2023-04-19,1484.13
3863,1897,User_1897,Chennai,Gold,305,Restaurant_305,Indian,4.6,2023-06-23,1417.22
3864,1583,User_1583,Hyderabad,Gold,324,Restaurant_324,Mexican,4.5,2023-03-10,1310.54
3865,2813,User_2813,Chennai,Gold,88,Restaurant_88,Indian,4.8,2023-04-22,739.75
3866,2946,User_2946,Chennai,Gold,33,Restaurant_33,Italian,4.2,2023-04-19,761.03
3867,85,User_85,Pune,Gold,186,Restaurant_186,Indian,4.3,2023-02-01,446.21
3868,2588,User_2588,Hyderabad,Regular,331,Restaurant_331,Mexican,3.4,2023-03-11,815.5
3869,2723,User_2723,Chennai,Regular,388,Restaurant_388,Indian,3.9,2023-05-29,621.98
3870,344,User_344,Chennai,Gold,43,Restaurant_43,Chinese,4.9,2023-07-18,421.65
3871,2736,User_2736,Chennai,Gold,162,Restaurant_162,Italian,3.3,2023-10-07,652.94
3872,1079,User_1079,Bangalore,Gold,337,Restaurant_337,Mexican,4.5,2023-08-14,533.43
3873,150,User_150,Chennai,Regular,129,Restaurant_129,Indian,4.1,2023-08-21,966.21
3874,2417,User_2417,Chennai,Regular,417,Restaurant_417,Mexican,3.0,2023-03-26,544.76
3875,2068,User_2068,Bangalore,Regular,470,Restaurant_470,Italian,3.6,2023-11-05,900.16
3876,956,User_956,Chennai,Gold,146,Restaurant_146,Indian,4.8,2023-11-07,381.77
3877,462,User_462,Chennai,Gold,132,Restaurant_132,Indian,3.7,2023-04-12,307.15
3878,1552,User_1552,Hyderabad,Gold,418,Restaurant_418,Chinese,3.3,2023-08-26,1476.75
3879,1293,User_1293,Hyderabad,Gold,371,Restaurant_371,Chinese,3.1,2023-01-18,571.63
3880,2440,User_2440,Pune,Regular,391,Restaurant_391,Indian,3.3,2023-11-02,1159.19
3881,179,User_179,Bangalore,Regular,32,Restaurant_32,Italian,3.2,2023-08-24,1217.13
3882,1213,User_1213,Pune,Regular,157,Restaurant_157,Italian,4.5,2023-10-07,1324.32
3883,272,User_272,Pune,Regular,212,Restaurant_212,Indian,3.2,2023-09-06,1355.92
3884,2460,User_2460,Pune,Gold,25,Restaurant_25,Chinese,3.7,2023-03-18,241.57
3885,1796,User_1796,Chennai,Regular,86,Restaurant_86,Indian,4.2,2023-09-03,156.98
3886,759,User_759,Chennai,Regular,235,Restaurant_235,Italian,4.5,2023-05-03,1402.3
3887,2355,User_2355,Pune,Regular,41,Restaurant_41,Mexican,3.7,2023-03-20,1243.63
3888,2355,User_2355,Pune,Regular,239,Restaurant_239,Indian,4.9,2023-04-22,1351.09
3889,566,User_566,Chennai,Regular,152,Restaurant_152,Indian,4.8,2023-11-23,610.52
3890,2618,User_2618,Chennai,Gold,149,Restaurant_149,Mexican,3.6,2023-11-30,891.0
3891,308,User_308,Bangalore,Regular,31,Restaurant_31,Mexican,4.7,2023-02-09,717.3
3892,1963,User_1963,Pune,Gold,426,Restaurant_426,Chinese,3.5,2023-02-22,554.42
3893,709,User_709,Hyderabad,Regular,51,Restaurant_51,Italian,3.0,2023-08-31,1405.72
3894,2356,User_2356,Hyderabad,Regular,163,Restaurant_163,Italian,4.2,2023-08-03,773.21
3895,2141,User_2141,Bangalore,Gold,196,Restaurant_196,Italian,5.0,2023-08-19,420.14
3896,2623,User_2623,Pune,Gold,132,Restaurant_132,Indian,3.7,2023-11-02,1325.31
3897,733,User_733,Chennai,Gold,360,Restaurant_360,Indian,4.8,2023-07-26,187.39
3898,880,User_880,Pune,Regular,386,Restaurant_386,Italian,4.3,2023-11-19,1230.25
3899,1450,User_1450,Pune,Gold,344,Restaurant_344,Indian,4.8,2023-04-01,883.97
3900,2458,User_2458,Bangalore,Gold,373,Restaurant_373,Indian,3.6,2023-03-03,460.51
3901,611,User_611,Pune,Gold,119,Restaurant_119,Chinese,3.7,2023-03-26,587.41
3902,2326,User_2326,Hyderabad,Gold,256,Restaurant_256,Italian,3.1,2023-08-11,921.36
3903,1331,User_1331,Hyderabad,Gold,244,Restaurant_244,Italian,4.3,2023-11-15,367.3
3904,297,User_297,Bangalore,Regular,56,Restaurant_56,Italian,3.2,2023-06-19,1321.58
3905,184,User_184,Chennai,Regular,243,Restaurant_243,Chinese,4.8,2023-09-03,721.27
3906,602,User_602,Pune,Regular,310,Restaurant_310,Indian,4.1,2023-03-22,234.02
3907,2338,User_2338,Pune,Regular,1,Restaurant_1,Chinese,4.8,2023-06-26,245.3
3908,2119,User_2119,Bangalore,Regular,482,Restaurant_482,Chinese,4.5,2023-10-06,620.96
3909,839,User_839,Chennai,Gold,322,Restaurant_322,Italian,4.3,2023-01-12,1482.28
3910,1230,User_1230,Chennai,Gold,281,Restaurant_281,Italian,3.8,2023-12-26,648.1
3911,1426,User_1426,Bangalore,Regular,100,Restaurant_100,Indian,3.3,2023-06-27,1460.17
3912,2938,User_2938,Bangalore,Regular,485,Restaurant_485,Mexican,4.9,2023-08-05,660.4
3913,1567,User_1567,Hyderabad,Regular,295,Restaurant_295,Chinese,3.1,2023-01-28,356.0
3914,1959,User_1959,Chennai,Gold,411,Restaurant_411,Indian,4.3,2023-07-01,1238.06
3915,496,User_496,Chennai,Regular,185,Restaurant_185,Mexican,4.5,2023-10-26,1016.8
3916,2619,User_2619,Bangalore,Regular,431,Restaurant_431,Mexican,4.6,2023-12-04,1286.51
3917,817,User_817,Hyderabad,Regular,417,Restaurant_417,Mexican,3.0,2023-02-15,969.66
3918,65,User_65,Pune,Regular,200,Restaurant_200,Chinese,3.9,2023-09-07,604.38
3919,483,User_483,Pune,Gold,377,Restaurant_377,Mexican,4.0,2023-05-09,304.41
3920,1755,User_1755,Hyderabad,Regular,257,Restaurant_257,Italian,3.4,2023-09-17,944.23
3921,2858,User_2858,Hyderabad,Regular,240,Restaurant_240,Indian,3.8,2023-01-15,872.57
3922,1697,User_1697,Bangalore,Regular,92,Restaurant_92,Mexican,4.9,2023-11-12,832.48
3923,1424,User_1424,Pune,Gold,287,Restaurant_287,Chinese,4.7,2023-09-03,755.96
3924,956,User_956,Chennai,Gold,484,Restaurant_484,Mexican,4.2,2023-02-20,1409.92
3925,478,User_478,Pune,Regular,7,Restaurant_7,Italian,3.2,2023-05-04,1248.18
3926,768,User_768,Chennai,Gold,155,Restaurant_155,Mexican,3.1,2023-01-20,843.91
3927,1238,User_1238,Chennai,Regular,209,Restaurant_209,Indian,3.6,2023-02-01,912.95
3928,495,User_495,Pune,Gold,155,Restaurant_155,Mexican,3.1,2023-07-12,1325.85
3929,1463,User_1463,Chennai,Gold,173,Restaurant_173,Chinese,3.7,2023-11-10,1055.34
3930,2596,User_2596,Pune,Regular,66,Restaurant_66,Italian,4.7,2023-01-28,224.31
3931,2329,User_2329,Pune,Regular,19,Restaurant_19,Indian,3.6,2023-04-06,1472.51
3932,1315,User_1315,Hyderabad,Gold,317,Restaurant_317,Mexican,3.5,2023-03-20,1494.85
3933,1199,User_1199,Pune,Gold,492,Restaurant_492,Italian,4.0,2023-02-22,628.93
3934,886,User_886,Bangalore,Regular,169,Restaurant_169,Italian,4.2,2023-02-28,955.27
3935,199,User_199,Pune,Gold,281,Restaurant_281,Italian,3.8,2023-08-30,1003.96
3936,54,User_54,Chennai,Regular,232,Restaurant_232,Mexican,4.0,2023-10-23,222.24
3937,1055,User_1055,Bangalore,Regular,13,Restaurant_13,Indian,4.6,2023-03-14,275.05
3938,1152,User_1152,Hyderabad,Regular,386,Restaurant_386,Italian,4.3,2023-12-07,199.37
3939,2517,User_2517,Pune,Gold,240,Restaurant_240,Indian,3.8,2023-04-22,1305.85
3940,1464,User_1464,Bangalore,Regular,136,Restaurant_136,Indian,3.6,2023-12-12,1170.01
3941,1308,User_1308,Bangalore,Regular,55,Restaurant_55,Indian,3.5,2023-03-15,1329.35
3942,2280,User_2280,Bangalore,Regular,148,Restaurant_148,Italian,3.2,2023-12-14,322.33
3943,1628,User_1628,Hyderabad,Gold,355,Restaurant_355,Indian,4.2,2023-12-04,1477.23
3944,1611,User_1611,Pune,Regular,404,Restaurant_404,Indian,3.8,2023-10-22,1184.44
3945,1608,User_1608,Bangalore,Gold,234,Restaurant_234,Chinese,3.7,2023-02-27,384.37
3946,371,User_371,Bangalore,Regular,165,Restaurant_165,Mexican,4.3,2023-03-03,444.59
3947,1098,User_1098,Bangalore,Regular,446,Restaurant_446,Indian,4.9,2023-12-16,289.21
3948,2917,User_2917,Bangalore,Gold,286,Restaurant_286,Italian,5.0,2023-11-28,1411.01
3949,2651,User_2651,Pune,Gold,192,Restaurant_192,Italian,4.3,2023-10-04,131.16
3950,38,User_38,Chennai,Gold,185,Restaurant_185,Mexican,4.5,2023-02-15,1032.63
3951,2412,User_2412,Chennai,Gold,397,Restaurant_397,Indian,4.8,2023-04-21,293.84
3952,855,User_855,Chennai,Gold,464,Restaurant_464,Italian,3.3,2023-12-19,180.09
3953,1179,User_1179,Bangalore,Regular,450,Restaurant_450,Mexican,3.2,2023-06-20,1121.91
3954,2036,User_2036,Bangalore,Regular,244,Restaurant_244,Italian,4.3,2023-11-22,1372.66
3955,2538,User_2538,Hyderabad,Gold,90,Restaurant_90,Italian,4.8,2023-11-15,823.55
3956,2319,User_2319,Chennai,Regular,74,Restaurant_74,Chinese,4.3,2023-05-16,1008.66
3957,378,User_378,Pune,Gold,422,Restaurant_422,Mexican,3.0,2023-04-25,219.45
3958,1584,User_1584,Bangalore,Regular,222,Restaurant_222,Italian,4.9,2023-01-29,1002.57
3959,1984,User_1984,Pune,Gold,343,Restaurant_343,Mexican,4.4,2023-02-26,1201.71
3960,1380,User_1380,Hyderabad,Regular,208,Restaurant_208,Mexican,4.7,2023-09-03,1139.48
3961,730,User_730,Bangalore,Regular,334,Restaurant_334,Indian,4.0,2023-06-24,629.44
3962,725,User_725,Bangalore,Gold,475,Restaurant_475,Italian,4.9,2023-08-23,828.51
3963,2903,User_2903,Bangalore,Regular,431,Restaurant_431,Mexican,4.6,2023-06-24,1186.49
3964,2786,User_2786,Bangalore,Regular,172,Restaurant_172,Italian,3.9,2023-08-05,1210.95
3965,60,User_60,Chennai,Gold,12,Restaurant_12,Mexican,3.4,2023-05-03,478.78
3966,1546,User_1546,Hyderabad,Regular,44,Restaurant_44,Indian,3.9,2023-06-25,746.23
3967,1571,User_1571,Pune,Gold,10,Restaurant_10,Chinese,3.4,2023-07-20,1149.31
3968,1814,User_1814,Chennai,Regular,274,Restaurant_274,Mexican,3.3,2023-03-14,585.21
3969,535,User_535,Pune,Gold,234,Restaurant_234,Chinese,3.7,2023-10-07,1485.18
3970,1965,User_1965,Hyderabad,Gold,57,Restaurant_57,Mexican,4.4,2023-05-25,822.33
3971,278,User_278,Pune,Gold,108,Restaurant_108,Chinese,4.0,2023-06-30,276.95
3972,2471,User_2471,Pune,Gold,497,Restaurant_497,Mexican,4.4,2023-06-01,135.38
3973,2595,User_2595,Bangalore,Regular,350,Restaurant_350,Mexican,3.2,2023-03-04,1271.47
3974,1840,User_1840,Hyderabad,Regular,339,Restaurant_339,Indian,3.1,2023-01-16,1404.78
3975,869,User_869,Chennai,Regular,313,Restaurant_313,Indian,3.9,2023-04-15,1055.09
3976,1820,User_1820,Chennai,Regular,448,Restaurant_448,Mexican,3.4,2023-10-27,1240.73
3977,1843,User_1843,Pune,Regular,151,Restaurant_151,Chinese,3.8,2023-11-05,1484.24
3978,2005,User_2005,Bangalore,Gold,35,Restaurant_35,Chinese,3.9,2023-02-05,403.94
3979,3,User_3,Bangalore,Gold,87,Restaurant_87,Mexican,3.8,2023-03-29,407.85
3980,1086,User_1086,Bangalore,Gold,390,Restaurant_390,Mexican,4.7,2023-10-13,828.43
3981,1077,User_1077,Chennai,Regular,469,Restaurant_469,Italian,3.3,2023-11-08,885.37
3982,1011,User_1011,Pune,Regular,419,Restaurant_419,Chinese,3.6,2023-11-22,428.89
3983,1932,User_1932,Bangalore,Regular,128,Restaurant_128,Indian,4.5,2023-01-10,948.79
3984,1279,User_1279,Bangalore,Regular,133,Restaurant_133,Italian,4.5,2023-06-02,425.04
3985,94,User_94,Chennai,Regular,235,Restaurant_235,Italian,4.5,2023-04-27,116.39
3986,1443,User_1443,Bangalore,Regular,297,Restaurant_297,Italian,4.8,2023-12-11,1170.55
3987,825,User_825,Chennai,Gold,227,Restaurant_227,Italian,3.5,2023-07-04,418.08
3988,2061,User_2061,Chennai,Gold,60,Restaurant_60,Mexican,3.6,2023-11-28,1116.58
3989,926,User_926,Pune,Gold,407,Restaurant_407,Mexican,4.6,2023-06-25,1288.17
3990,1697,User_1697,Bangalore,Regular,302,Restaurant_302,Mexican,4.9,2023-08-17,357.44
3991,2828,User_2828,Pune,Regular,207,Restaurant_207,Italian,3.3,2023-06-02,284.19
3992,2591,User_2591,Pune,Regular,196,Restaurant_196,Italian,5.0,2023-09-26,218.85
3993,1965,User_1965,Hyderabad,Gold,309,Restaurant_309,Indian,4.5,2023-04-23,1463.86
3994,754,User_754,Pune,Regular,478,Restaurant_478,Chinese,3.1,2023-02-22,328.25
3995,607,User_607,Hyderabad,Regular,114,Restaurant_114,Indian,3.9,2023-12-20,695.04
3996,407,User_407,Pune,Gold,38,Restaurant_38,Italian,5.0,2023-11-18,113.82
3997,773,User_773,Pune,Gold,448,Restaurant_448,Mexican,3.4,2023-06-25,216.49
3998,1727,User_1727,Bangalore,Regular,281,Restaurant_281,Italian,3.8,2023-05-31,489.92
3999,2629,User_2629,Bangalore,Regular,330,Restaurant_330,Italian,3.9,2023-03-05,1009.04
4000,295,User_295,Pune,Regular,359,Restaurant_359,Mexican,4.8,2023-08-06,839.49
4001,777,User_777,Chennai,Gold,363,Restaurant_363,Italian,4.9,2023-01-23,332.78
4002,1069,User_1069,Chennai,Regular,197,Restaurant_197,Mexican,4.7,2023-10-19,437.6
4003,1411,User_1411,Chennai,Regular,417,Restaurant_417,Mexican,3.0,2023-06-02,799.11
4004,1655,User_1655,Bangalore,Gold,120,Restaurant_120,Italian,3.2,2023-10-24,111.0
4005,2970,User_2970,Chennai,Regular,59,Restaurant_59,Chinese,4.6,2023-04-07,929.62
4006,2738,User_2738,Pune,Gold,154,Restaurant_154,Chinese,4.7,2023-11-29,816.06
4007,473,User_473,Pune,Regular,74,Restaurant_74,Chinese,4.3,2023-07-20,831.12
4008,2137,User_2137,Pune,Gold,294,Restaurant_294,Italian,3.1,2023-02-13,1082.37
4009,2772,User_2772,Bangalore,Gold,158,Restaurant_158,Indian,4.5,2023-05-08,1349.68
4010,2514,User_2514,Pune,Regular,325,Restaurant_325,Italian,4.5,2023-11-13,1179.34
4011,1005,User_1005,Chennai,Gold,153,Restaurant_153,Italian,4.7,2023-01-15,397.11
4012,6,User_6,Pune,Gold,210,Restaurant_210,Indian,4.7,2023-06-16,960.71
4013,2572,User_2572,Bangalore,Regular,465,Restaurant_465,Italian,4.9,2023-06-29,772.93
4014,573,User_573,Bangalore,Gold,222,Restaurant_222,Italian,4.9,2023-01-12,484.6
4015,2795,User_2795,Pune,Regular,165,Restaurant_165,Mexican,4.3,2023-01-25,173.38
4016,2975,User_2975,Chennai,Gold,361,Restaurant_361,Indian,4.5,2023-01-27,1311.7
4017,243,User_243,Bangalore,Regular,379,Restaurant_379,Mexican,4.1,2023-07-07,616.59
4018,930,User_930,Bangalore,Regular,136,Restaurant_136,Indian,3.6,2023-07-01,843.36
4019,2423,User_2423,Pune,Regular,150,Restaurant_150,Indian,4.2,2023-09-22,1389.77
4020,111,User_111,Bangalore,Regular,80,Restaurant_80,Italian,3.9,2023-06-22,1105.72
4021,765,User_765,Hyderabad,Gold,370,Restaurant_370,Chinese,4.4,2023-12-18,304.94
4022,1556,User_1556,Bangalore,Regular,222,Restaurant_222,Italian,4.9,2023-09-04,645.19
4023,1346,User_1346,Pune,Regular,305,Restaurant_305,Indian,4.6,2023-08-06,903.68
4024,105,User_105,Hyderabad,Gold,457,Restaurant_457,Indian,3.0,2023-02-24,859.39
4025,154,User_154,Hyderabad,Regular,231,Restaurant_231,Indian,4.1,2023-08-19,651.63
4026,896,User_896,Chennai,Gold,404,Restaurant_404,Indian,3.8,2023-11-30,514.5
4027,1697,User_1697,Bangalore,Regular,338,Restaurant_338,Mexican,4.5,2023-01-03,888.63
4028,260,User_260,Bangalore,Regular,237,Restaurant_237,Italian,4.5,2023-06-01,1055.67
4029,1110,User_1110,Pune,Gold,279,Restaurant_279,Italian,4.9,2023-11-22,265.08
4030,1131,User_1131,Bangalore,Regular,127,Restaurant_127,Chinese,5.0,2023-05-19,972.78
4031,830,User_830,Hyderabad,Gold,103,Restaurant_103,Mexican,4.9,2023-05-18,808.23
4032,1890,User_1890,Chennai,Gold,437,Restaurant_437,Indian,3.3,2023-01-03,1129.21
4033,821,User_821,Chennai,Gold,247,Restaurant_247,Mexican,3.2,2023-11-28,375.72
4034,145,User_145,Hyderabad,Regular,284,Restaurant_284,Indian,4.7,2023-04-01,585.88
4035,2328,User_2328,Bangalore,Regular,242,Restaurant_242,Mexican,4.0,2023-06-10,1190.35
4036,2674,User_2674,Hyderabad,Gold,440,Restaurant_440,Mexican,3.8,2023-05-12,773.95
4037,1913,User_1913,Pune,Gold,339,Restaurant_339,Indian,3.1,2023-04-13,1235.99
4038,549,User_549,Pune,Gold,461,Restaurant_461,Italian,4.6,2023-12-08,842.71
4039,535,User_535,Pune,Gold,206,Restaurant_206,Mexican,3.2,2023-02-22,1131.55
4040,798,User_798,Pune,Regular,304,Restaurant_304,Italian,4.1,2023-09-14,179.66
4041,493,User_493,Bangalore,Gold,129,Restaurant_129,Indian,4.1,2023-01-08,1089.72
4042,1349,User_1349,Chennai,Regular,496,Restaurant_496,Indian,3.1,2023-05-18,459.27
4043,1408,User_1408,Chennai,Regular,274,Restaurant_274,Mexican,3.3,2023-02-02,339.54
4044,1098,User_1098,Bangalore,Regular,297,Restaurant_297,Italian,4.8,2023-03-08,948.04
4045,2538,User_2538,Hyderabad,Gold,81,Restaurant_81,Chinese,3.2,2023-04-03,1291.13
4046,511,User_511,Chennai,Regular,36,Restaurant_36,Italian,3.5,2023-05-31,224.43
4047,1438,User_1438,Bangalore,Gold,161,Restaurant_161,Mexican,3.8,2023-07-31,1457.48
4048,1806,User_1806,Chennai,Gold,406,Restaurant_406,Chinese,4.5,2023-08-18,856.72
4049,1465,User_1465,Pune,Regular,193,Restaurant_193,Chinese,3.8,2023-06-16,1447.6
4050,805,User_805,Pune,Gold,251,Restaurant_251,Chinese,3.9,2023-08-10,1321.65
4051,646,User_646,Pune,Gold,164,Restaurant_164,Italian,3.5,2023-07-02,1312.13
4052,2431,User_2431,Hyderabad,Regular,200,Restaurant_200,Chinese,3.9,2023-12-23,1429.65
4053,2791,User_2791,Hyderabad,Gold,266,Restaurant_266,Italian,3.9,2023-09-17,594.48
4054,2117,User_2117,Bangalore,Gold,411,Restaurant_411,Indian,4.3,2023-12-25,995.95
4055,2411,User_2411,Chennai,Gold,192,Restaurant_192,Italian,4.3,2023-06-16,835.74
4056,2674,User_2674,Hyderabad,Gold,370,Restaurant_370,Chinese,4.4,2023-09-25,1129.76
4057,778,User_778,Hyderabad,Gold,474,Restaurant_474,Mexican,3.5,2023-12-17,399.7
4058,2597,User_2597,Pune,Gold,186,Restaurant_186,Indian,4.3,2023-05-21,266.66
4059,810,User_810,Pune,Regular,217,Restaurant_217,Indian,4.8,2023-09-03,230.95
4060,772,User_772,Bangalore,Gold,291,Restaurant_291,Mexican,4.3,2023-12-05,877.26
4061,1588,User_1588,Hyderabad,Gold,410,Restaurant_410,Italian,3.6,2023-08-01,1172.56
4062,2924,User_2924,Hyderabad,Gold,238,Restaurant_238,Chinese,4.7,2023-02-04,477.07
4063,919,User_919,Bangalore,Gold,398,Restaurant_398,Indian,3.0,2023-06-26,1355.57
4064,2347,User_2347,Hyderabad,Regular,391,Restaurant_391,Indian,3.3,2023-03-22,1372.32
4065,860,User_860,Pune,Regular,144,Restaurant_144,Chinese,4.5,2023-10-19,568.39
4066,1897,User_1897,Chennai,Gold,91,Restaurant_91,Italian,4.8,2023-09-22,1495.58
4067,1422,User_1422,Bangalore,Gold,490,Restaurant_490,Italian,3.7,2023-10-14,1023.6
4068,1600,User_1600,Chennai,Regular,421,Restaurant_421,Indian,3.0,2023-07-07,1071.75
4069,2967,User_2967,Bangalore,Regular,132,Restaurant_132,Indian,3.7,2023-08-21,269.78
4070,1304,User_1304,Pune,Gold,106,Restaurant_106,Indian,4.8,2023-09-17,282.95
4071,1683,User_1683,Chennai,Gold,60,Restaurant_60,Mexican,3.6,2023-12-04,100.31
4072,853,User_853,Chennai,Regular,275,Restaurant_275,Italian,3.8,2023-08-03,596.19
4073,55,User_55,Bangalore,Regular,59,Restaurant_59,Chinese,4.6,2023-02-11,1121.1
4074,255,User_255,Chennai,Gold,20,Restaurant_20,Indian,3.7,2023-03-16,1065.55
4075,1497,User_1497,Bangalore,Regular,177,Restaurant_177,Indian,3.9,2023-06-15,357.03
4076,2445,User_2445,Chennai,Gold,349,Restaurant_349,Indian,4.5,2023-11-01,1028.86
4077,159,User_159,Chennai,Gold,435,Restaurant_435,Italian,3.1,2023-01-11,275.48
4078,927,User_927,Chennai,Regular,210,Restaurant_210,Indian,4.7,2023-12-14,1346.29
4079,33,User_33,Hyderabad,Regular,201,Restaurant_201,Mexican,3.4,2023-09-01,848.46
4080,974,User_974,Bangalore,Regular,271,Restaurant_271,Chinese,3.8,2023-05-28,620.88
4081,766,User_766,Chennai,Gold,78,Restaurant_78,Indian,3.5,2023-03-29,1034.48
4082,365,User_365,Bangalore,Regular,381,Restaurant_381,Italian,4.6,2023-01-17,468.55
4083,2124,User_2124,Hyderabad,Gold,131,Restaurant_131,Italian,3.4,2023-12-28,393.57
4084,1822,User_1822,Bangalore,Gold,293,Restaurant_293,Italian,3.0,2023-04-09,148.82
4085,68,User_68,Pune,Gold,340,Restaurant_340,Chinese,4.9,2023-12-16,699.07
4086,1159,User_1159,Hyderabad,Regular,102,Restaurant_102,Italian,4.9,2023-09-12,101.65
4087,2290,User_2290,Hyderabad,Gold,401,Restaurant_401,Indian,4.6,2023-07-31,661.04
4088,302,User_302,Pune,Gold,300,Restaurant_300,Italian,4.1,2023-05-01,146.54
4089,509,User_509,Bangalore,Regular,266,Restaurant_266,Italian,3.9,2023-03-18,153.41
4090,1001,User_1001,Bangalore,Regular,259,Restaurant_259,Mexican,3.7,2023-01-05,103.23
4091,668,User_668,Bangalore,Regular,162,Restaurant_162,Italian,3.3,2023-06-26,1164.26
4092,2001,User_2001,Pune,Gold,57,Restaurant_57,Mexican,4.4,2023-06-25,419.85
4093,1934,User_1934,Hyderabad,Regular,406,Restaurant_406,Chinese,4.5,2023-12-05,1131.68
4094,1087,User_1087,Pune,Regular,172,Restaurant_172,Italian,3.9,2023-04-18,447.69
4095,1959,User_1959,Chennai,Gold,274,Restaurant_274,Mexican,3.3,2023-05-18,833.02
4096,414,User_414,Chennai,Gold,269,Restaurant_269,Indian,3.5,2023-10-11,152.69
4097,1819,User_1819,Bangalore,Gold,403,Restaurant_403,Indian,3.6,2023-02-05,597.8
4098,1125,User_1125,Chennai,Gold,339,Restaurant_339,Indian,3.1,2023-05-19,645.21
4099,497,User_497,Hyderabad,Regular,117,Restaurant_117,Indian,3.9,2023-08-14,671.9
4100,2305,User_2305,Pune,Gold,142,Restaurant_142,Indian,4.6,2023-12-11,736.79
4101,1311,User_1311,Bangalore,Regular,448,Restaurant_448,Mexican,3.4,2023-08-01,511.98
4102,402,User_402,Hyderabad,Regular,415,Restaurant_415,Indian,3.2,2023-08-27,229.48
4103,1994,User_1994,Hyderabad,Gold,249,Restaurant_249,Italian,4.7,2023-03-30,768.38
4104,824,User_824,Hyderabad,Regular,234,Restaurant_234,Chinese,3.7,2023-09-18,112.47
4105,2411,User_2411,Chennai,Gold,361,Restaurant_361,Indian,4.5,2023-03-05,368.14
4106,2943,User_2943,Pune,Regular,139,Restaurant_139,Mexican,4.8,2023-12-14,772.5
4107,2805,User_2805,Bangalore,Regular,365,Restaurant_365,Italian,3.6,2023-03-28,1119.53
